base_date,year,month,day,currency_code,jpy_krw_rate,jpy_krw_change_rate_7d,jpy_krw_change_rate_30d,jpy_krw_change_rate_90d,source_file
1984-09-28,1984,9,28,JPY,332.3,0.87,-0.85,-1.85,한국무역보험공사_환율_20230718.csv
1984-09-29,1984,9,29,JPY,330.45,-1.08,-1.4,-2.4,한국무역보험공사_환율_20230718.csv
1984-09-30,1984,9,30,JPY,330.45,-1.08,-1.42,-2.4,한국무역보험공사_환율_20230718.csv
1984-10-01,1984,10,1,JPY,331.32,-0.82,-0.94,-1.67,한국무역보험공사_환율_20230718.csv
1984-10-02,1984,10,2,JPY,331.32,-0.62,-0.94,-1.38,한국무역보험공사_환율_20230718.csv
1984-10-03,1984,10,3,JPY,331.32,0.07,-0.94,-1.08,한국무역보험공사_환율_20230718.csv
1984-10-04,1984,10,4,JPY,330.51,-0.47,-0.98,-1.38,한국무역보험공사_환율_20230718.csv
1984-10-05,1984,10,5,JPY,332.06,-0.07,0.05,-0.7,한국무역보험공사_환율_20230718.csv
1984-10-06,1984,10,6,JPY,330.92,0.14,-0.17,-1.04,한국무역보험공사_환율_20230718.csv
1984-10-07,1984,10,7,JPY,330.92,0.14,-0.4,-1.04,한국무역보험공사_환율_20230718.csv
1984-10-08,1984,10,8,JPY,330.92,-0.12,0.16,-1.28,한국무역보험공사_환율_20230718.csv
1984-10-09,1984,10,9,JPY,330.52,-0.24,0.04,-0.91,한국무역보험공사_환율_20230718.csv
1984-10-10,1984,10,10,JPY,330.52,-0.24,0.04,-0.87,한국무역보험공사_환율_20230718.csv
1984-10-11,1984,10,11,JPY,330.73,0.07,0.19,-0.91,한국무역보험공사_환율_20230718.csv
1984-10-12,1984,10,12,JPY,329.8,-0.68,-0.64,-1.49,한국무역보험공사_환율_20230718.csv
1984-10-13,1984,10,13,JPY,330.58,-0.1,-0.23,-1.26,한국무역보험공사_환율_20230718.csv
1984-10-14,1984,10,14,JPY,330.58,-0.1,-0.35,-1.26,한국무역보험공사_환율_20230718.csv
1984-10-15,1984,10,15,JPY,330.58,-0.1,-0.15,-1.26,한국무역보험공사_환율_20230718.csv
1984-10-16,1984,10,16,JPY,329.12,-0.42,-0.59,-1.24,한국무역보험공사_환율_20230718.csv
1984-10-17,1984,10,17,JPY,329.1,-0.43,-0.6,-0.98,한국무역보험공사_환율_20230718.csv
1984-10-18,1984,10,18,JPY,328.57,-0.65,-0.09,-1.34,한국무역보험공사_환율_20230718.csv
1984-10-19,1984,10,19,JPY,330.26,0.14,-0.75,-0.06,한국무역보험공사_환율_20230718.csv
1984-10-20,1984,10,20,JPY,331.2,0.19,-0.13,0.22,한국무역보험공사_환율_20230718.csv
1984-10-21,1984,10,21,JPY,331.2,0.19,0.54,0.22,한국무역보험공사_환율_20230718.csv
1984-10-22,1984,10,22,JPY,331.2,0.19,-0.86,0.82,한국무역보험공사_환율_20230718.csv
1984-10-23,1984,10,23,JPY,331.33,0.67,-0.82,0.37,한국무역보험공사_환율_20230718.csv
1984-10-24,1984,10,24,JPY,335.54,1.96,0.44,1.01,한국무역보험공사_환율_20230718.csv
1984-10-25,1984,10,25,JPY,335.03,1.97,0.49,1.21,한국무역보험공사_환율_20230718.csv
1984-10-26,1984,10,26,JPY,334.46,1.27,1.02,1.97,한국무역보험공사_환율_20230718.csv
1984-10-27,1984,10,27,JPY,332.15,0.29,0.02,1.26,한국무역보험공사_환율_20230718.csv
1984-10-28,1984,10,28,JPY,332.15,0.29,-0.05,1.26,한국무역보험공사_환율_20230718.csv
1984-10-29,1984,10,29,JPY,332.15,0.29,0.51,0.58,한국무역보험공사_환율_20230718.csv
1984-10-30,1984,10,30,JPY,331.95,0.19,0.45,0.93,한국무역보험공사_환율_20230718.csv
1984-10-31,1984,10,31,JPY,333.42,-0.63,0.63,0.14,한국무역보험공사_환율_20230718.csv
1984-11-01,1984,11,1,JPY,333.03,-0.6,0.52,0.03,한국무역보험공사_환율_20230718.csv
1984-11-02,1984,11,2,JPY,334.12,-0.1,0.85,-0.44,한국무역보험공사_환율_20230718.csv
1984-11-03,1984,11,3,JPY,336.81,1.4,1.91,0.36,한국무역보험공사_환율_20230718.csv
1984-11-04,1984,11,4,JPY,336.81,1.4,1.43,0.36,한국무역보험공사_환율_20230718.csv
1984-11-05,1984,11,5,JPY,336.81,1.4,1.78,0.95,한국무역보험공사_환율_20230718.csv
1984-11-06,1984,11,6,JPY,336.27,1.3,1.62,1.5,한국무역보험공사_환율_20230718.csv
1984-11-07,1984,11,7,JPY,336.54,0.94,1.7,1.13,한국무역보험공사_환율_20230718.csv
1984-11-08,1984,11,8,JPY,339.18,1.85,2.62,1.31,한국무역보험공사_환율_20230718.csv
1984-11-09,1984,11,9,JPY,338.12,1.2,2.3,1.85,한국무역보험공사_환율_20230718.csv
1984-11-10,1984,11,10,JPY,338.39,0.47,2.32,1.93,한국무역보험공사_환율_20230718.csv
1984-11-11,1984,11,11,JPY,338.39,0.47,2.6,1.93,한국무역보험공사_환율_20230718.csv
1984-11-12,1984,11,12,JPY,338.39,0.47,2.36,1.29,한국무역보험공사_환율_20230718.csv
1984-11-13,1984,11,13,JPY,338.27,0.59,2.33,0.66,한국무역보험공사_환율_20230718.csv
1984-11-14,1984,11,14,JPY,337.16,0.18,1.99,0.33,한국무역보험공사_환율_20230718.csv
1984-11-15,1984,11,15,JPY,336.49,-0.79,2.24,0.51,한국무역보험공사_환율_20230718.csv
1984-11-16,1984,11,16,JPY,335.66,-0.73,1.99,0.13,한국무역보험공사_환율_20230718.csv
1984-11-17,1984,11,17,JPY,335.97,-0.72,2.25,0.22,한국무역보험공사_환율_20230718.csv
1984-11-18,1984,11,18,JPY,335.97,-0.72,1.73,0.22,한국무역보험공사_환율_20230718.csv
1984-11-19,1984,11,19,JPY,335.97,-0.72,1.44,0.32,한국무역보험공사_환율_20230718.csv
1984-11-20,1984,11,20,JPY,335.01,-0.96,1.15,0.37,한국무역보험공사_환율_20230718.csv
1984-11-21,1984,11,21,JPY,334.05,-0.92,0.86,-0.28,한국무역보험공사_환율_20230718.csv
1984-11-22,1984,11,22,JPY,335.55,-0.28,1.27,0.02,한국무역보험공사_환율_20230718.csv
1984-11-23,1984,11,23,JPY,335.26,-0.12,-0.08,-0.12,한국무역보험공사_환율_20230718.csv
1984-11-24,1984,11,24,JPY,333.83,-0.64,-0.36,-0.55,한국무역보험공사_환율_20230718.csv
1984-11-25,1984,11,25,JPY,333.83,-0.64,-0.19,-0.55,한국무역보험공사_환율_20230718.csv
1984-11-26,1984,11,26,JPY,333.83,-0.64,0.51,-0.21,한국무역보험공사_환율_20230718.csv
1984-11-27,1984,11,27,JPY,333.76,-0.37,0.48,-0.41,한국무역보험공사_환율_20230718.csv
1984-11-28,1984,11,28,JPY,334.09,0.01,0.58,-0.32,한국무역보험공사_환율_20230718.csv
1984-11-29,1984,11,29,JPY,334.29,-0.38,0.7,-0.28,한국무역보험공사_환율_20230718.csv
1984-11-30,1984,11,30,JPY,333.45,-0.54,0.01,-0.3,한국무역보험공사_환율_20230718.csv
1984-12-01,1984,12,1,JPY,332.1,-0.52,-0.28,-0.7,한국무역보험공사_환율_20230718.csv
1984-12-02,1984,12,2,JPY,332.1,-0.52,-0.6,-0.7,한국무역보험공사_환율_20230718.csv
1984-12-03,1984,12,3,JPY,332.1,-0.52,-1.4,-0.5,한국무역보험공사_환율_20230718.csv
1984-12-04,1984,12,4,JPY,332.77,-0.3,-1.2,0.27,한국무역보험공사_환율_20230718.csv
1984-12-05,1984,12,5,JPY,333.72,-0.11,-0.92,0.67,한국무역보험공사_환율_20230718.csv
1984-12-06,1984,12,6,JPY,332.06,-0.67,-1.25,-0.06,한국무역보험공사_환율_20230718.csv
1984-12-07,1984,12,7,JPY,333.31,-0.04,-0.96,0.88,한국무역보험공사_환율_20230718.csv
1984-12-08,1984,12,8,JPY,332.1,0.0,-2.09,0.51,한국무역보험공사_환율_20230718.csv
1984-12-09,1984,12,9,JPY,332.1,0.0,-1.78,0.51,한국무역보험공사_환율_20230718.csv
1984-12-10,1984,12,10,JPY,332.1,0.0,-1.86,0.61,한국무역보험공사_환율_20230718.csv
1984-12-11,1984,12,11,JPY,332.88,0.03,-1.63,0.28,한국무역보험공사_환율_20230718.csv
1984-12-12,1984,12,12,JPY,332.8,-0.28,-1.65,0.44,한국무역보험공사_환율_20230718.csv
1984-12-13,1984,12,13,JPY,332.79,0.22,-1.62,0.31,한국무역보험공사_환율_20230718.csv
1984-12-14,1984,12,14,JPY,332.47,-0.25,-1.39,0.42,한국무역보험공사_환율_20230718.csv
1984-12-15,1984,12,15,JPY,332.68,0.17,-1.13,0.49,한국무역보험공사_환율_20230718.csv
1984-12-16,1984,12,16,JPY,332.68,0.17,-0.89,0.49,한국무역보험공사_환율_20230718.csv
1984-12-17,1984,12,17,JPY,332.68,0.17,-0.98,1.16,한국무역보험공사_환율_20230718.csv
1984-12-18,1984,12,18,JPY,332.67,-0.06,-0.98,-0.02,한국무역보험공사_환율_20230718.csv
1984-12-19,1984,12,19,JPY,333.5,0.21,-0.74,0.56,한국무역보험공사_환율_20230718.csv
1984-12-20,1984,12,20,JPY,332.38,-0.12,-0.79,0.9,한국무역보험공사_환율_20230718.csv
1984-12-21,1984,12,21,JPY,332.51,0.01,-0.46,-0.47,한국무역보험공사_환율_20230718.csv
1984-12-22,1984,12,22,JPY,332.87,0.06,-0.8,-0.36,한국무역보험공사_환율_20230718.csv
1984-12-23,1984,12,23,JPY,332.87,0.06,-0.71,-0.36,한국무역보험공사_환율_20230718.csv
1984-12-24,1984,12,24,JPY,332.87,0.06,-0.29,-0.16,한국무역보험공사_환율_20230718.csv
1984-12-25,1984,12,25,JPY,332.73,0.02,-0.33,0.5,한국무역보험공사_환율_20230718.csv
1984-12-26,1984,12,26,JPY,332.73,-0.23,-0.33,0.2,한국무역보험공사_환율_20230718.csv
1984-12-27,1984,12,27,JPY,330.93,-0.44,-0.85,-0.41,한국무역보험공사_환율_20230718.csv
1984-12-28,1984,12,28,JPY,330.46,-0.62,-1.09,0.0,한국무역보험공사_환율_20230718.csv
1984-12-29,1984,12,29,JPY,330.57,-0.69,-1.11,0.04,한국무역보험공사_환율_20230718.csv
1984-12-30,1984,12,30,JPY,330.57,-0.69,-0.86,-0.23,한국무역보험공사_환율_20230718.csv
1984-12-31,1984,12,31,JPY,330.57,-0.69,-0.46,-0.23,한국무역보험공사_환율_20230718.csv
1985-01-01,1985,1,1,JPY,330.57,-0.65,-0.46,-0.23,한국무역보험공사_환율_20230718.csv
1985-01-02,1985,1,2,JPY,330.57,-0.65,-0.46,0.02,한국무역보험공사_환율_20230718.csv
1985-01-03,1985,1,3,JPY,330.57,-0.11,-0.66,-0.45,한국무역보험공사_환율_20230718.csv
1985-01-04,1985,1,4,JPY,328.47,-0.6,-1.57,-0.74,한국무역보험공사_환율_20230718.csv
1985-01-05,1985,1,5,JPY,327.2,-1.02,-1.46,-1.12,한국무역보험공사_환율_20230718.csv
1985-01-06,1985,1,6,JPY,327.2,-1.02,-1.83,-1.12,한국무역보험공사_환율_20230718.csv
1985-01-07,1985,1,7,JPY,327.2,-1.02,-1.48,-1.0,한국무역보험공사_환율_20230718.csv
1985-01-08,1985,1,8,JPY,326.66,-1.18,-1.64,-1.17,한국무역보험공사_환율_20230718.csv
1985-01-09,1985,1,9,JPY,325.82,-1.44,-1.89,-1.48,한국무역보험공사_환율_20230718.csv
1985-01-10,1985,1,10,JPY,326.21,-1.32,-2.0,-1.09,한국무역보험공사_환율_20230718.csv
1985-01-11,1985,1,11,JPY,326.85,-0.49,-1.79,-1.13,한국무역보험공사_환율_20230718.csv
1985-01-12,1985,1,12,JPY,326.28,-0.28,-1.96,-1.3,한국무역보험공사_환율_20230718.csv
1985-01-13,1985,1,13,JPY,326.28,-0.28,-1.86,-1.3,한국무역보험공사_환율_20230718.csv
1985-01-14,1985,1,14,JPY,326.28,-0.28,-1.92,-0.86,한국무역보험공사_환율_20230718.csv
1985-01-15,1985,1,15,JPY,325.52,-0.35,-2.15,-1.09,한국무역보험공사_환율_20230718.csv
1985-01-16,1985,1,16,JPY,326.55,0.22,-1.84,-0.61,한국무역보험공사_환율_20230718.csv
1985-01-17,1985,1,17,JPY,326.47,0.08,-1.86,-1.15,한국무역보험공사_환율_20230718.csv
1985-01-18,1985,1,18,JPY,326.86,0.0,-1.99,-1.31,한국무역보험공사_환율_20230718.csv
1985-01-19,1985,1,19,JPY,327.13,0.26,-1.58,-1.23,한국무역보험공사_환율_20230718.csv
1985-01-20,1985,1,20,JPY,327.13,0.26,-1.62,-1.23,한국무역보험공사_환율_20230718.csv
1985-01-21,1985,1,21,JPY,327.13,0.26,-1.72,-1.27,한국무역보험공사_환율_20230718.csv
1985-01-22,1985,1,22,JPY,327.59,0.64,-1.59,-2.37,한국무역보험공사_환율_20230718.csv
1985-01-23,1985,1,23,JPY,326.59,0.01,-1.89,-2.52,한국무역보험공사_환율_20230718.csv
1985-01-24,1985,1,24,JPY,326.82,0.11,-1.78,-2.28,한국무역보험공사_환율_20230718.csv
1985-01-25,1985,1,25,JPY,327.3,0.13,-1.63,-1.46,한국무역보험공사_환율_20230718.csv
1985-01-26,1985,1,26,JPY,326.7,-0.13,-1.28,-1.64,한국무역보험공사_환율_20230718.csv
1985-01-27,1985,1,27,JPY,326.7,-0.13,-1.14,-1.64,한국무역보험공사_환율_20230718.csv
1985-01-28,1985,1,28,JPY,326.7,-0.13,-1.17,-1.58,한국무역보험공사_환율_20230718.csv
1985-01-29,1985,1,29,JPY,326.96,-0.19,-1.09,-1.94,한국무역보험공사_환율_20230718.csv
1985-01-30,1985,1,30,JPY,326.71,0.04,-1.17,-1.9,한국무역보험공사_환율_20230718.csv
1985-01-31,1985,1,31,JPY,326.31,-0.16,-1.29,-2.34,한국무역보험공사_환율_20230718.csv
1985-02-01,1985,2,1,JPY,325.2,-0.64,-1.62,-3.45,한국무역보험공사_환율_20230718.csv
1985-02-02,1985,2,2,JPY,323.38,-1.02,-2.18,-3.99,한국무역보험공사_환율_20230718.csv
1985-02-03,1985,2,3,JPY,323.38,-1.02,-1.55,-3.99,한국무역보험공사_환율_20230718.csv
1985-02-04,1985,2,4,JPY,323.38,-1.02,-1.17,-3.83,한국무역보험공사_환율_20230718.csv
1985-02-05,1985,2,5,JPY,320.9,-1.85,-1.93,-4.65,한국무역보험공사_환율_20230718.csv
1985-02-06,1985,2,6,JPY,321.29,-1.66,-1.81,-5.27,한국무역보험공사_환율_20230718.csv
1985-02-07,1985,2,7,JPY,320.57,-1.76,-1.86,-5.19,한국무역보험공사_환율_20230718.csv
1985-02-08,1985,2,8,JPY,320.4,-1.48,-1.66,-5.32,한국무역보험공사_환율_20230718.csv
1985-02-09,1985,2,9,JPY,320.97,-0.75,-1.61,-5.15,한국무역보험공사_환율_20230718.csv
1985-02-10,1985,2,10,JPY,320.97,-0.75,-1.8,-5.15,한국무역보험공사_환율_20230718.csv
1985-02-11,1985,2,11,JPY,320.97,-0.75,-1.63,-5.11,한국무역보험공사_환율_20230718.csv
1985-02-12,1985,2,12,JPY,320.97,0.02,-1.63,-4.8,한국무역보험공사_환율_20230718.csv
1985-02-13,1985,2,13,JPY,317.84,-1.07,-2.59,-5.54,한국무역보험공사_환율_20230718.csv
1985-02-14,1985,2,14,JPY,318.88,-0.53,-2.04,-5.0,한국무역보험공사_환율_20230718.csv
1985-02-15,1985,2,15,JPY,321.57,0.37,-1.53,-4.29,한국무역보험공사_환율_20230718.csv
1985-02-16,1985,2,16,JPY,326.71,1.79,0.07,-2.76,한국무역보험공사_환율_20230718.csv
1985-02-17,1985,2,17,JPY,326.71,1.79,-0.05,-2.76,한국무역보험공사_환율_20230718.csv
1985-02-18,1985,2,18,JPY,326.71,1.79,-0.13,-2.48,한국무역보험공사_환율_20230718.csv
1985-02-19,1985,2,19,JPY,321.95,0.31,-1.58,-3.62,한국무역보험공사_환율_20230718.csv
1985-02-20,1985,2,20,JPY,321.95,1.29,-1.58,-4.05,한국무역보험공사_환율_20230718.csv
1985-02-21,1985,2,21,JPY,321.12,0.7,-1.98,-4.22,한국무역보험공사_환율_20230718.csv
1985-02-22,1985,2,22,JPY,321.25,-0.1,-1.64,-3.77,한국무역보험공사_환율_20230718.csv
1985-02-23,1985,2,23,JPY,319.94,-2.07,-2.11,-4.16,한국무역보험공사_환율_20230718.csv
1985-02-24,1985,2,24,JPY,319.94,-2.07,-2.25,-4.16,한국무역보험공사_환율_20230718.csv
1985-02-25,1985,2,25,JPY,319.94,-2.07,-2.07,-4.14,한국무역보험공사_환율_20230718.csv
1985-02-26,1985,2,26,JPY,321.67,-0.09,-1.54,-3.72,한국무역보험공사_환율_20230718.csv
1985-02-27,1985,2,27,JPY,324.11,0.67,-0.79,-3.05,한국무역보험공사_환율_20230718.csv
1985-02-28,1985,2,28,JPY,325.19,1.27,-0.54,-2.48,한국무역보험공사_환율_20230718.csv
1985-03-01,1985,3,1,JPY,325.19,1.23,-0.47,-2.08,한국무역보험공사_환율_20230718.csv
1985-03-02,1985,3,2,JPY,324.9,1.55,-0.43,-2.17,한국무역보험공사_환율_20230718.csv
1985-03-03,1985,3,3,JPY,324.9,1.55,-0.09,-2.17,한국무역보험공사_환율_20230718.csv
1985-03-04,1985,3,4,JPY,324.9,1.55,0.47,-2.36,한국무역보험공사_환율_20230718.csv
1985-03-05,1985,3,5,JPY,324.78,0.97,0.43,-2.68,한국무역보험공사_환율_20230718.csv
1985-03-06,1985,3,6,JPY,324.43,0.1,0.32,-2.3,한국무역보험공사_환율_20230718.csv
1985-03-07,1985,3,7,JPY,325.21,0.01,1.34,-2.43,한국무역보험공사_환율_20230718.csv
1985-03-08,1985,3,8,JPY,323.91,-0.39,0.82,-2.47,한국무역보험공사_환율_20230718.csv
1985-03-09,1985,3,9,JPY,324.96,0.02,1.37,-2.15,한국무역보험공사_환율_20230718.csv
1985-03-10,1985,3,10,JPY,324.96,0.02,1.42,-2.15,한국무역보험공사_환율_20230718.csv
1985-03-11,1985,3,11,JPY,324.96,0.02,1.24,-2.38,한국무역보험공사_환율_20230718.csv
1985-03-12,1985,3,12,JPY,327.15,0.73,1.93,-1.7,한국무역보험공사_환율_20230718.csv
1985-03-13,1985,3,13,JPY,325.01,0.18,1.26,-2.34,한국무역보험공사_환율_20230718.csv
1985-03-14,1985,3,14,JPY,325.52,0.1,1.42,-2.09,한국무역보험공사_환율_20230718.csv
1985-03-15,1985,3,15,JPY,326.22,0.71,2.64,-1.94,한국무역보험공사_환율_20230718.csv
1985-03-16,1985,3,16,JPY,326.11,0.35,2.27,-1.97,한국무역보험공사_환율_20230718.csv
1985-03-17,1985,3,17,JPY,326.11,0.35,1.41,-1.97,한국무역보험공사_환율_20230718.csv
1985-03-18,1985,3,18,JPY,326.11,0.35,-0.18,-1.97,한국무역보험공사_환율_20230718.csv
1985-03-19,1985,3,19,JPY,328.06,0.28,0.41,-1.63,한국무역보험공사_환율_20230718.csv
1985-03-20,1985,3,20,JPY,335.03,3.08,2.55,0.8,한국무역보험공사_환율_20230718.csv
1985-03-21,1985,3,21,JPY,330.79,1.62,2.75,-0.52,한국무역보험공사_환율_20230718.csv
1985-03-22,1985,3,22,JPY,333.35,2.19,3.54,0.14,한국무역보험공사_환율_20230718.csv
1985-03-23,1985,3,23,JPY,332.67,2.01,3.6,-0.06,한국무역보험공사_환율_20230718.csv
1985-03-24,1985,3,24,JPY,332.67,2.01,3.55,-0.06,한국무역보험공사_환율_20230718.csv
1985-03-25,1985,3,25,JPY,332.67,2.01,3.98,-0.02,한국무역보험공사_환율_20230718.csv
1985-03-26,1985,3,26,JPY,331.66,1.1,3.66,-0.32,한국무역보험공사_환율_20230718.csv
1985-03-27,1985,3,27,JPY,333.52,-0.45,4.24,0.78,한국무역보험공사_환율_20230718.csv
1985-03-28,1985,3,28,JPY,335.39,1.39,4.27,1.49,한국무역보험공사_환율_20230718.csv
1985-03-29,1985,3,29,JPY,336.06,0.81,3.69,1.66,한국무역보험공사_환율_20230718.csv
1985-03-30,1985,3,30,JPY,339.45,2.04,4.39,2.69,한국무역보험공사_환율_20230718.csv
1985-03-31,1985,3,31,JPY,339.45,2.04,4.39,2.69,한국무역보험공사_환율_20230718.csv
1985-04-01,1985,4,1,JPY,339.45,2.04,4.48,2.69,한국무역보험공사_환율_20230718.csv
1985-04-02,1985,4,2,JPY,337.21,1.67,3.79,2.01,한국무역보험공사_환율_20230718.csv
1985-04-03,1985,4,3,JPY,338.43,1.47,4.16,2.38,한국무역보험공사_환율_20230718.csv
1985-04-04,1985,4,4,JPY,337.27,0.56,3.85,2.68,한국무역보험공사_환율_20230718.csv
1985-04-05,1985,4,5,JPY,337.27,0.36,3.96,3.08,한국무역보험공사_환율_20230718.csv
1985-04-06,1985,4,6,JPY,336.74,-0.8,3.55,2.92,한국무역보험공사_환율_20230718.csv
1985-04-07,1985,4,7,JPY,336.74,-0.8,3.96,2.92,한국무역보험공사_환율_20230718.csv
1985-04-08,1985,4,8,JPY,336.74,-0.8,3.63,3.09,한국무역보험공사_환율_20230718.csv
1985-04-09,1985,4,9,JPY,337.66,0.13,3.91,3.63,한국무역보험공사_환율_20230718.csv
1985-04-10,1985,4,10,JPY,337.61,-0.24,3.89,3.49,한국무역보험공사_환율_20230718.csv
1985-04-11,1985,4,11,JPY,337.94,0.2,3.3,3.39,한국무역보험공사_환율_20230718.csv
1985-04-12,1985,4,12,JPY,342.18,1.46,5.28,4.87,한국무역보험공사_환율_20230718.csv
1985-04-13,1985,4,13,JPY,341.65,1.46,4.96,4.71,한국무역보험공사_환율_20230718.csv
1985-04-14,1985,4,14,JPY,341.65,1.46,4.73,4.71,한국무역보험공사_환율_20230718.csv
1985-04-15,1985,4,15,JPY,341.65,1.46,4.77,4.96,한국무역보험공사_환율_20230718.csv
1985-04-16,1985,4,16,JPY,342.4,1.4,5.0,4.85,한국무역보험공사_환율_20230718.csv
1985-04-17,1985,4,17,JPY,344.26,1.97,5.57,5.45,한국무역보험공사_환율_20230718.csv
1985-04-18,1985,4,18,JPY,343.18,1.55,4.61,4.99,한국무역보험공사_환율_20230718.csv
1985-04-19,1985,4,19,JPY,347.57,1.58,3.74,6.25,한국무역보험공사_환율_20230718.csv
1985-04-20,1985,4,20,JPY,346.52,1.43,4.76,5.93,한국무역보험공사_환율_20230718.csv
1985-04-21,1985,4,21,JPY,346.52,1.43,3.95,5.93,한국무역보험공사_환율_20230718.csv
1985-04-22,1985,4,22,JPY,346.52,1.43,4.16,5.78,한국무역보험공사_환율_20230718.csv
1985-04-23,1985,4,23,JPY,344.68,0.67,3.61,5.54,한국무역보험공사_환율_20230718.csv
1985-04-24,1985,4,24,JPY,344.54,0.08,3.57,5.42,한국무역보험공사_환율_20230718.csv
1985-04-25,1985,4,25,JPY,344.73,0.45,3.94,5.33,한국무역보험공사_환율_20230718.csv
1985-04-26,1985,4,26,JPY,342.53,-1.45,2.7,4.85,한국무역보험공사_환율_20230718.csv
1985-04-27,1985,4,27,JPY,342.32,-1.21,2.07,4.78,한국무역보험공사_환율_20230718.csv
1985-04-28,1985,4,28,JPY,342.32,-1.21,1.86,4.78,한국무역보험공사_환율_20230718.csv
1985-04-29,1985,4,29,JPY,342.32,-1.21,0.85,4.7,한국무역보험공사_환율_20230718.csv
1985-04-30,1985,4,30,JPY,343.55,-0.33,1.21,5.15,한국무역보험공사_환율_20230718.csv
1985-05-01,1985,5,1,JPY,343.02,-0.44,1.05,5.12,한국무역보험공사_환율_20230718.csv
1985-05-02,1985,5,2,JPY,343.65,-0.31,1.91,5.67,한국무역보험공사_환율_20230718.csv
1985-05-03,1985,5,3,JPY,342.96,0.13,1.34,6.05,한국무역보험공사_환율_20230718.csv
1985-05-04,1985,5,4,JPY,341.06,-0.37,1.12,5.47,한국무역보험공사_환율_20230718.csv
1985-05-05,1985,5,5,JPY,341.06,-0.37,1.12,5.47,한국무역보험공사_환율_20230718.csv
1985-05-06,1985,5,6,JPY,341.06,-0.37,1.28,6.28,한국무역보험공사_환율_20230718.csv
1985-05-07,1985,5,7,JPY,340.95,-0.76,1.25,6.12,한국무역보험공사_환율_20230718.csv
1985-05-08,1985,5,8,JPY,343.28,0.08,1.94,7.08,한국무역보험공사_환율_20230718.csv
1985-05-09,1985,5,9,JPY,344.02,0.11,1.88,7.37,한국무역보험공사_환율_20230718.csv
1985-05-10,1985,5,10,JPY,344.23,0.37,1.96,7.25,한국무역보험공사_환율_20230718.csv
1985-05-11,1985,5,11,JPY,344.6,1.04,1.97,7.36,한국무역보험공사_환율_20230718.csv
1985-05-12,1985,5,12,JPY,344.6,1.04,0.71,7.36,한국무역보험공사_환율_20230718.csv
